Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
1.73499999999998	575.816	921.946	958.34	322.742	909.487	949.152	504.258	733.529	984.162	417.973	727.78	980.769	612.292	828.348	892.12	280.233	818.304	879.511	536.408	998.269	764.972	580.065	983.836	489.122	472.011	970.111	481.865	590.167	952.71	226.742	552.366	939.473	61.547	468.387	972.623	78.72	480.295	1124.455	17.155	537.691	1117.553	33.007	590.568	1074.561	4.39	342.53	948.538	683.361	282.724	850.039	472.107	400.928	881.692	448.185	280.14	650.559	313.303	311.057	513.96	212.416	398.118	545.379	212.791	402.263	545.577	55.148	340.204	575.013	42.323	299.131	517.7	66.675
1.73999999999998	575.934	927.959	958.639	322.501	914.552	949.861	505.042	739.433	985.254	418.837	733.651	981.64	612.658	833.869	892.967	280.477	823.707	880.277	536.737	1003.172	764.73	580.21	986.477	488.852	472.133	973.41	481.555	589.988	953.302	226.78	552.122	939.479	61.656	468.208	972.803	78.606	480.309	1124.528	16.947	537.707	1117.752	32.687	590.641	1074.582	4.405	342.228	956.522	685.416	282.366	860.98	473.66	400.859	893.338	449.746	280.472	661.188	316.154	312.1	523.688	216.526	398.753	556.417	215.525	399.347	556.343	56.908	337.11	585.459	46.138	297.082	527.576	71.209
1.74499999999998	576.3	933.874	959.237	322.404	919.959	950.492	505.711	745.286	986.38	419.551	739.174	982.569	613.175	838.075	893.95	280.668	829.353	880.948	537.023	1008.171	764.806	580.45	988.695	488.592	472.773	977.058	481.068	589.987	954.018	226.847	551.969	939.594	61.755	468.026	973.052	78.539	480.281	1124.539	16.821	537.694	1117.902	32.469	590.594	1074.633	4.325	342.223	964.349	687.354	281.912	871.43	475.527	400.632	904.442	451.459	280.867	671.727	319.194	313.275	533.922	220.166	399.489	567.961	217.649	396.328	568.081	58.722	333.594	596.776	49.636	294.18	538.646	75.796
1.74999999999998	576.521	939.658	959.784	322.352	925.292	951.378	506.831	750.349	988.15	420.228	745.665	982.752	613.487	843.165	894.743	280.964	834.671	881.873	537.157	1012.878	764.815	580.941	990.737	488.493	473.198	980.705	481.005	589.999	954.824	226.746	551.879	939.736	61.857	467.922	973.188	78.564	480.261	1124.602	16.741	537.674	1118.017	32.273	590.709	1074.666	4.379	342.418	972.321	689.509	281.498	882.184	477.345	399.938	916.064	453.195	281.464	682.154	321.966	314.503	544.406	223.063	400.324	579.366	219.309	393.337	580.537	60.232	329.601	608.481	52.647	291.988	549.815	79.797
1.75499999999998	576.719	945.574	960.208	322.369	930.637	952.231	507.353	756.16	989.244	420.791	751.335	983.727	613.66	848.724	895.192	281.165	840.339	882.725	537.435	1017.749	764.876	581.263	992.896	488.259	473.85	984.195	480.714	590.105	955.868	226.68	551.842	939.848	61.936	467.855	973.373	78.556	480.252	1124.601	16.65	537.716	1118.136	32.124	590.724	1074.683	4.348	342.422	979.569	691.112	280.952	892.286	479.416	399.516	927.085	454.808	282.138	692.62	324.589	315.734	555.428	225.56	401.083	591.49	220.387	390.326	593.575	61.192	325.997	620.683	55.355	289.903	561.609	83.063
1.75999999999998	577.147	951.324	961.164	322.395	935.996	953.058	507.484	762.686	989.641	421.35	755.994	985.64	613.66	853.839	896.223	281.379	845.876	883.744	537.559	1022.305	764.923	581.539	995.069	487.942	474.289	987.461	480.833	590.334	956.925	226.939	551.869	939.953	62.021	467.827	973.455	78.581	480.233	1124.659	16.589	537.709	1118.197	31.914	590.781	1074.718	4.323	343.476	988.356	693.995	280.469	902.65	481.231	398.929	938.13	456.758	282.918	703.035	327.044	316.971	566.723	227.375	401.845	603.929	220.849	387.331	606.685	61.752	322.852	633.434	57.588	287.872	574.096	86.188
1.76499999999998	577.355	956.999	961.686	322.63	941.506	954.189	507.908	768.354	990.86	421.785	761.704	986.627	613.77	858.964	897.412	281.604	851.639	884.792	537.643	1026.748	764.626	581.749	997.148	487.957	474.642	990.167	481.318	590.584	957.991	227.131	551.967	940.105	62.126	467.883	973.516	78.637	480.231	1124.636	16.582	537.75	1118.342	31.735	590.85	1074.76	4.231	344.311	995.976	697.048	279.787	912.768	483.517	397.885	949.44	458.405	283.678	713.611	329.167	318.26	578.399	228.671	402.527	616.855	221.041	384.507	620.256	61.991	320.017	646.762	59.671	285.827	586.942	88.707
1.76999999999998	577.599	962.674	962.13	322.878	947.155	955.101	508.562	773.462	992.558	422.092	768.26	987.161	613.75	864.035	898.385	281.743	857.416	886.004	537.768	1031.238	764.592	582.014	999.144	487.875	474.986	992.738	481.641	590.711	959.27	226.913	552.078	940.224	62.281	467.984	973.566	78.822	480.263	1124.652	16.587	537.775	1118.415	31.587	590.813	1074.754	4.114	344.895	1003.747	699.8	279.151	922.854	485.439	397.193	960.045	460.223	284.184	723.986	331.142	319.385	590.293	229.119	403.116	629.89	220.429	381.912	634.157	61.817	317.49	660.68	61.542	283.877	600.817	90.905
1.77499999999998	578.016	968.307	962.874	323.254	952.739	956.197	508.846	779.243	993.651	422.328	773.908	988.361	613.867	869.393	899.213	281.797	863.146	887.15	537.776	1035.455	764.454	582.151	1001.311	487.731	475.147	994.622	481.662	591.024	960.364	226.928	552.28	940.331	62.491	468.239	973.855	79.213	480.293	1124.614	16.596	537.829	1118.491	31.437	590.882	1074.748	3.983	345.205	1011.365	702.233	278.616	932.573	487.606	396.501	970.774	462.381	284.57	734.615	332.636	320.453	602.377	229.293	403.784	642.708	219.906	379.514	648.719	61.458	314.927	675.148	63.054	282.235	614.983	92.604
1.77999999999998	578.389	973.901	963.527	323.671	958.359	957.391	509.154	784.904	994.818	422.539	779.454	989.677	613.913	874.49	900.348	281.496	868.389	888.518	537.921	1039.628	764.111	582.376	1003.501	487.629	475.112	996.292	481.684	591.292	961.516	227.123	552.481	940.476	62.576	468.387	973.852	79.348	480.301	1124.61	16.599	537.851	1118.514	31.331	590.941	1074.838	3.973	345.412	1020.309	704.929	277.892	942.407	489.686	395.402	981.644	464.353	284.884	745.381	333.831	321.474	614.507	228.991	404.447	655.55	218.905	377.268	663.769	60.903	312.733	690.206	64.225	280.757	629.611	93.609
1.78499999999998	578.672	979.415	964.046	324.174	964.066	958.534	509.333	790.638	995.823	422.834	785.166	990.976	613.735	879.727	901.129	282.118	874.554	889.883	538.141	1043.894	763.998	582.418	1005.702	487.577	475.173	997.606	481.339	591.557	962.488	227.35	552.609	940.58	62.74	468.543	973.862	79.533	480.343	1124.579	16.622	537.952	1118.511	31.214	591.054	1074.836	3.86	345.235	1027.404	707.791	277.283	951.894	491.739	394.432	991.668	466.359	285.307	756.388	334.407	322.392	627.046	227.904	404.466	670.056	216.587	375.127	679.589	60.339	310.931	705.782	65.287	279.562	644.758	94.246
1.78999999999998	579.123	984.931	964.662	324.689	969.751	959.673	509.688	796.314	997.034	423.105	790.717	992.275	613.948	884.982	902.058	283.162	882.146	891.539	538.262	1047.974	763.48	582.504	1007.833	487.585	475.085	998.679	480.878	591.818	963.179	227.499	552.766	940.673	62.851	468.678	973.852	79.702	480.356	1124.54	16.691	538.001	1118.608	31.091	591.082	1074.85	3.867	344.696	1034.157	710.32	276.658	961.348	493.755	393.325	1003.312	468.531	285.581	767.348	334.777	323.19	639.735	226.384	405.194	683.125	215.204	373.567	695.581	59.651	309.189	721.861	65.875	278.341	660.28	94.295
1.79499999999998	579.428	990.426	965.27	325.176	975.429	960.955	509.949	802.094	997.961	423.399	796.341	993.585	614.097	890.347	902.482	282.988	887.828	893.18	538.437	1052.222	763.277	582.557	1010.017	487.467	474.731	1000.295	480.736	591.88	963.919	227.658	552.793	940.76	62.996	468.684	973.962	79.808	480.383	1124.569	16.667	538.017	1118.614	31.027	591.139	1074.867	3.854	344.348	1041.631	712.826	275.9	970.693	495.598	392.686	1012.837	470.749	285.967	778.399	334.653	323.932	652.517	224.416	405.655	696.491	213.18	371.985	712.042	58.349	307.784	738.38	66.345	277.244	676.344	93.705
1.79999999999998	579.766	996.026	965.821	325.614	981.096	962.337	510.242	807.74	999.036	423.727	802.073	994.833	614.281	895.376	903.366	282.728	893.488	894.678	538.61	1056.449	762.706	582.56	1012.016	487.268	474.343	1002.15	480.398	591.839	964.558	227.811	552.792	940.846	63.136	468.713	974.093	79.924	480.451	1124.587	16.651	538.04	1118.691	30.927	591.169	1074.871	3.724	344.007	1049.131	715.37	275.318	979.83	497.665	392.134	1023.221	472.973	286.31	789.227	334.652	324.44	665.615	222.059	406.269	709.308	211.276	370.309	729.607	57.188	306.359	755.247	66.192	276.057	692.28	92.586
1.80499999999998	580.009	1001.543	966.338	326.127	986.363	963.514	510.611	813.335	1000.03	423.928	807.631	996.234	614.443	900.917	903.904	282.587	899.377	896.354	538.731	1060.756	762.293	582.628	1013.904	487.033	474.016	1003.677	479.836	591.677	965.079	227.829	552.713	940.968	63.211	468.587	974.207	79.97	480.48	1124.592	16.664	538.135	1118.914	30.625	591.114	1074.933	3.662	343.682	1056.488	717.833	274.811	989.165	499.38	390.987	1033.299	475.305	286.656	800.366	333.896	324.952	678.856	219.093	406.477	723.209	208.657	369.063	746.963	55.626	304.919	772.518	66.06	275.232	708.791	91.047
1.80999999999998	580.338	1006.946	966.894	326.729	991.547	964.677	510.902	818.991	1000.899	424.175	813.24	997.466	614.708	906.331	904.224	282.543	905.365	897.907	538.989	1065.003	761.658	582.537	1015.301	486.77	473.75	1006.208	479.545	591.513	965.571	227.895	552.347	941.206	63.156	468.446	974.352	79.959	480.472	1124.593	16.606	538.048	1118.947	30.573	591.165	1074.923	3.68	343.258	1063.85	720.396	274.079	998.28	501.416	390.254	1042.903	477.37	286.851	811.572	333.068	325.37	692.46	215.628	406.503	737.259	205.82	367.926	764.661	53.901	303.693	789.919	65.97	274.623	725.352	89.085
1.81499999999998	580.702	1012.468	967.236	327.254	996.83	965.964	511.122	824.608	1001.917	424.491	818.812	998.513	614.854	911.291	904.971	282.425	911.326	899.333	538.972	1069.221	761.209	582.571	1017.146	486.496	473.755	1008.255	479.428	591.313	966.114	227.991	552.727	941.481	64.186	468.259	974.515	79.952	480.438	1124.649	16.575	538.027	1119.032	30.499	591.104	1074.952	3.689	342.974	1071.075	722.855	273.572	1007.324	503.104	389.515	1052.317	479.536	286.963	822.89	331.737	325.644	706.305	211.829	406.452	751.508	202.85	366.946	782.605	51.817	302.811	807.378	64.939	273.86	742.275	86.607
1.81999999999998	580.897	1017.919	967.676	327.623	1002.882	967.729	511.439	830.193	1002.667	424.791	824.286	999.616	614.921	916.549	905.398	282.227	917.223	900.936	539.11	1073.516	760.422	582.532	1018.905	486.351	473.896	1010.681	479.287	590.889	966.153	228.337	552.532	941.546	64.344	467.906	974.489	79.709	480.452	1124.712	16.507	537.936	1119.077	30.349	591.112	1074.987	3.765	342.603	1078.144	725.228	273.152	1016.266	504.976	388.516	1061.973	481.852	287.05	834.185	330.179	325.855	720.351	207.588	406.261	766.268	199.33	366.142	800.847	49.605	301.837	825.409	63.932	273.387	759.234	83.583
1.82499999999998	581.169	1023.377	968.064	328.049	1008.095	968.806	511.744	835.703	1003.473	425.013	829.877	1000.552	614.951	921.683	905.758	282.158	922.898	902.438	539.244	1077.742	760.117	582.566	1020.635	486.204	474.371	1013.428	479.09	590.644	966.84	228.348	552.338	941.741	64.534	467.557	974.79	79.823	480.425	1124.765	16.44	537.846	1119.205	30.3	591.128	1074.983	3.82	342.12	1085.238	727.604	272.599	1025.001	506.742	387.869	1071.241	484.065	287.02	845.651	328.342	325.865	734.727	202.972	406.138	781.012	195.771	365.033	819.394	47.361	301.086	843.382	62.356	272.87	776.433	80.337
1.82999999999998	581.716	1028.993	968.103	328.536	1013.084	969.831	511.939	841.354	1004.011	425.288	835.373	1001.349	615.01	926.847	906.162	282.063	928.526	903.905	539.28	1081.876	759.276	582.485	1022.458	485.92	474.102	1015.234	478.596	590.532	967.615	228.477	552.171	941.865	64.71	467.619	975.012	80.145	480.401	1124.825	16.357	537.689	1119.309	30.183	591.104	1074.975	3.897	341.704	1092.325	729.907	272.044	1033.736	508.301	387.356	1079.962	486.127	286.978	857.309	326.319	325.787	749.242	198.132	405.815	796.02	192.06	364.411	838.075	45.215	300.244	861.36	60.874	272.348	794.054	77.112
1.83499999999998	582.084	1034.386	968.418	328.406	1019.442	971.465	512.211	846.841	1004.713	425.465	840.792	1002.316	614.991	931.761	906.631	282.532	935.576	905.428	539.292	1085.924	758.899	582.533	1024.132	485.774	474.153	1017.36	478.476	590.347	968.707	228.527	552.036	942.052	64.898	467.309	975.359	80.265	480.363	1124.889	16.302	537.952	1119.412	30.381	591.088	1075.047	3.941	340.598	1100.469	732.604	271.698	1042.179	509.93	386.686	1088.776	488.178	286.791	869.071	324.004	325.706	763.948	193.169	405.608	811.174	188.214	363.607	857.083	42.784	299.517	879.867	59.233	271.972	811.812	73.605
1.83999999999998	582.355	1039.858	968.748	328.693	1024.594	972.397	512.442	852.3	1005.31	425.721	846.301	1002.939	614.916	936.956	906.775	282.316	941.023	906.773	539.325	1090.04	758.25	582.483	1025.918	485.571	473.965	1019.118	478.437	590.23	969.755	228.698	551.523	942.236	64.716	467.146	975.338	80.26	480.361	1124.939	16.188	537.964	1119.441	30.309	591.044	1075.011	4.034	340.184	1107.489	734.714	271.316	1050.565	511.349	386.095	1097.325	490.218	286.512	880.91	321.351	325.472	779.174	187.887	405.105	827.212	184.205	362.763	877.167	40.567	298.751	898.563	57.458	271.392	830.097	69.894
1.84499999999998	582.481	1045.185	968.682	329.198	1029.373	972.932	512.579	857.826	1005.681	425.859	851.727	1003.555	614.856	942.034	907.112	281.958	945.995	908.009	539.135	1094.046	757.855	582.467	1027.854	485.346	473.9	1021.046	478.133	590.143	970.64	228.785	551.343	942.452	64.776	466.829	975.792	80.453	480.318	1125.044	16.13	537.925	1119.522	30.187	591.041	1075.036	4.031	340.541	1113.04	736.232	270.872	1058.626	512.96	385.7	1105.582	492.322	286.083	892.898	318.553	325.104	794.548	182.46	404.738	842.853	179.973	362.154	896.55	38.258	298.077	917.412	55.816	270.892	848.6	66.018
1.84999999999998	582.69	1050.584	968.839	329.575	1034.127	973.366	512.8	863.182	1006.297	425.992	856.95	1004.229	614.671	947.236	907.262	281.651	951.4	909.021	539.095	1098.1	757.177	582.362	1029.912	485.007	473.791	1022.838	477.77	590.053	971.724	228.789	551.205	942.593	64.968	466.707	975.91	80.514	480.323	1125.125	16.012	537.874	1119.595	30.109	591.009	1075.04	4.048	340.336	1119.94	738.129	270.484	1066.893	514.137	385.286	1113.639	494.126	285.708	904.749	315.53	324.475	810.413	176.716	404.577	858.142	175.819	361.415	916.407	35.933	297.444	936.73	54.239	270.208	867.621	62.327
1.85499999999998	582.705	1055.961	968.691	329.642	1039.683	974.434	512.899	868.54	1006.516	426.183	862.424	1004.632	614.474	952.325	907.555	281.432	957.13	910.038	538.867	1101.996	756.681	582.305	1031.834	485.004	473.582	1024.371	477.775	590.017	972.494	228.79	551.138	942.886	65.183	466.553	976.125	80.564	480.381	1125.267	16.031	537.853	1119.675	30.057	591.038	1075.055	4.042	340.075	1126.724	739.818	270.229	1074.706	515.525	384.804	1121.322	495.994	285.249	917.098	312.391	324.063	826.113	171.226	403.886	874.563	171.897	360.804	936.431	34.002	296.895	956.217	52.61	269.459	886.901	58.498
1.85999999999998	582.886	1061.159	968.75	329.638	1045.237	975.139	513.027	873.978	1006.79	426.235	867.748	1005.052	614.282	957.458	907.684	281.185	962.865	910.864	538.76	1106.163	756.178	582.248	1033.9	484.963	473.53	1026.15	477.359	589.997	973.526	228.867	550.958	942.774	65.098	466.507	976.204	80.691	480.387	1125.304	15.978	537.829	1119.761	29.976	591.017	1075.088	4.081	339.841	1133.539	741.554	269.993	1082.475	516.581	384.392	1128.882	497.793	284.651	929.358	309.075	323.321	842.01	165.715	403.516	890.549	167.561	360.022	957.106	31.459	296.437	975.665	51.526	268.92	906.612	54.841
1.86499999999998	582.886	1066.522	968.509	329.811	1050.466	975.541	513.078	879.335	1007.27	426.302	873.078	1005.399	614.02	962.609	907.583	281.065	968.606	911.537	538.484	1110.034	755.556	582.242	1036.04	484.698	473.366	1027.916	477.129	590.024	974.425	228.984	550.805	943.075	65.242	466.395	976.443	80.814	480.4	1125.378	15.892	537.839	1119.85	29.917	591.06	1075.102	4.079	339.788	1140.269	743.106	269.661	1090.019	517.662	384.158	1136.234	499.272	284.059	941.712	305.452	323.044	858.081	159.912	403.232	905.966	163.288	359.777	976.614	29.467	296.132	995.745	49.815	268.224	926.572	51.604
1.86999999999998	582.966	1071.743	968.41	329.861	1055.724	975.976	513.064	884.588	1007.37	426.376	878.42	1005.655	613.888	967.599	907.721	280.64	974.756	912.213	538.26	1113.997	754.94	582.25	1038.155	484.355	473.217	1029.758	476.98	590.024	975.321	229.16	550.746	943.218	65.442	466.303	976.662	80.935	480.315	1125.575	15.925	537.647	1120.295	29.902	591.063	1075.144	4.1	339.777	1146.912	744.327	269.452	1097.597	518.416	383.989	1143.27	500.872	283.396	954.315	301.871	322.221	874.691	154.222	402.587	922.34	158.939	359.182	997.113	27.64	295.672	1015.708	48.707	267.535	946.927	48.117
1.87499999999998	582.932	1077.058	968.259	329.776	1060.784	976.281	513.079	889.939	1007.594	426.265	883.639	1005.933	613.579	972.454	907.692	280.394	980.429	912.783	538.123	1117.941	754.236	582.074	1040.264	484.294	473.243	1031.742	476.909	589.979	976.274	229.33	550.661	943.396	65.641	466.373	976.318	80.697	480.644	1125.471	16.019	538.538	1119.845	30.673	591.1	1075.159	4.09	339.262	1154.649	745.947	269.342	1104.641	519.281	383.828	1150.221	502.34	282.592	966.941	298.253	321.191	891.72	148.176	402.007	938.022	154.592	358.851	1017.772	25.807	295.3	1035.881	47.729	266.806	966.859	45.1
1.87999999999998	582.84	1082.256	967.994	329.723	1066.185	976.429	513.002	895.285	1007.871	426.193	888.907	1006.251	614.122	975.976	907.91	280.172	985.815	913.177	537.914	1121.879	753.681	581.961	1042.432	484.259	473.318	1034.156	476.509	589.888	977.135	229.45	550.617	943.579	65.856	466.132	976.545	80.739	480.548	1126.017	16.472	538.632	1119.924	30.651	591.114	1075.093	4.084	339.112	1161.478	747.188	269.274	1111.792	519.965	383.602	1156.932	503.445	281.882	979.752	294.475	320.306	908.823	142.381	401.245	954.579	150.265	358.387	1038.395	24.183	295.102	1056.167	46.909	266.267	987.832	41.608
1.88499999999998	582.623	1087.572	967.672	329.62	1071.484	976.776	512.93	900.511	1007.925	426.058	894.151	1006.468	613.98	980.581	908.036	279.975	990.945	913.366	537.63	1125.748	752.976	581.847	1044.66	484.035	473.397	1036.522	476.302	589.827	978.133	229.597	550.588	943.836	66.06	465.971	976.698	80.872	480.853	1125.492	16.004	538.592	1120	30.634	591.106	1075.105	4.053	339.128	1167.869	748.077	269.383	1118.63	520.469	383.39	1163.406	504.592	281.038	992.862	290.704	318.959	926.042	136.612	400.137	970.831	146.152	357.846	1059.179	22.762	294.851	1076.703	45.98	265.53	1008.408	38.608
1.88999999999998	582.522	1092.743	967.41	329.608	1076.419	976.628	512.765	905.783	1008.014	425.967	899.471	1006.623	613.635	986.083	907.59	279.89	996.128	913.702	537.381	1129.758	752.285	581.722	1046.695	483.695	473.425	1038.649	476.239	589.76	979.125	229.679	550.533	944.036	66.28	465.891	976.834	80.875	480.375	1126.424	16.357	538.516	1120.177	30.248	591.106	1075.237	4.135	339.305	1174.263	748.879	269.495	1125.234	520.642	383.271	1169.601	505.414	279.758	1006.176	286.699	317.8	943.588	130.828	399.236	987.287	141.921	357.592	1079.896	21.507	294.606	1097.244	45.286	264.786	1029.424	35.681
1.89499999999998	582.362	1098.108	967.036	329.281	1081.906	976.839	512.572	911.169	1007.934	425.845	904.73	1006.809	613.798	989.866	907.911	279.651	1001.564	914.081	537.033	1133.617	751.596	581.533	1048.834	483.385	473.533	1041.146	475.831	589.659	980.147	229.75	550.405	944.232	66.492	465.772	977.006	80.955	481.034	1125.613	16.158	538.44	1120.323	30.089	591.046	1075.264	4.082	339.44	1180.399	749.603	269.664	1131.629	520.977	383.286	1175.704	506.243	278.693	1019.305	283.055	316.111	961.317	125.556	398.013	1003.654	137.974	356.956	1100.813	20.518	294.369	1117.664	44.742	264.055	1050.545	32.869
